"Title","Media URL","Pinterest board","Thumbnail","Description","Link","Publish date","Keywords"
"Amazon eero PoE 10-Port Wired Gateway supplies 100 watts of pooled power for PoE systems","/images/mirrored/Amazon-eero-PoE-10-Port-Wired-Gateway-Power-Adapter-01.jpg","Everyday Carry & Accessories","/images/mirrored/Amazon-eero-PoE-10-Port-Wired-Gateway-Power-Adapter-01.jpg","The eero PoE 10-Port sits in the prosumer managed-switch-with-gateway segment, competing directly with the Ubiquiti UniFi Switch Lite 16 PoE and the TP-Link TL-SG2210P v2 at roughly similar or lower price points. $649.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-eero-poe-10-port-wired-gateway-supplies-100-watts-of-pooled-power-for-poe","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech amazonalexagadgets"
"Blink Mini Pan Tilt rotating indoor security cam offers 2-way audio & motion detection","/images/mirrored/Blink-Mini-Pan-Tilt-Rotating-Indoor-Security-Cam-01.jpg","Audio & Sound","/images/mirrored/Blink-Mini-Pan-Tilt-Rotating-Indoor-Security-Cam-01.jpg","The Blink Mini Pan-Tilt sits in the budget-to-midrange indoor IP camera segment, competing directly with the Wyze Cam Pan v3 and the TP-Link Tapo C210 — both of which land within a few dollars of the $59.99 ask. $59.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #audiophile #headphones #wirelessaudio #amazonalexagadgets","https://www.gadgetstyle.com.au/product/blink-mini-pan-tilt-rotating-indoor-security-cam-offers-2-way-audio-and-motion-d","","gadgetstyle techfinds coolgadgets audiophile headphones wirelessaudio amazonalexagadgets"
"Amazon eero PoE 6 dual-band Wi-Fi 6 access point has a ceiling- or wall-mountable design","/images/mirrored/Amazon-eero-PoE-6-dual-band-WiFi-6-access-point-01.jpg","Everyday Carry & Accessories","/images/mirrored/Amazon-eero-PoE-6-dual-band-WiFi-6-access-point-01.jpg","The eero PoE 6 lands in the enterprise-lite / prosumer ceiling-mount access point category, sitting alongside hardware like the TP-Link EAP670 and Ubiquiti UniFi U6 Lite rather than consumer mesh nodes you tuck behind a TV. $299.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-eero-poe-6-dual-band-wi-fi-6-access-point-has-a-ceiling-or-wall-mountable","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech amazonalexagadgets"
"Blink Wired Floodlight Camera boasts 2,600 lumens of brightness and HD live view","/images/mirrored/Blink-Wired-Floodlight-Camera-Home-Security-Cam-01.jpg","Audio & Sound","/images/mirrored/Blink-Wired-Floodlight-Camera-Home-Security-Cam-01.jpg","The Blink Wired Floodlight Camera sits in the powered outdoor security camera segment, competing directly with the Ring Floodlight Cam Wired Plus and Eufy Floodlight Cam E340. $99.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #audiophile #headphones #wirelessaudio #amazonalexagadgets","https://www.gadgetstyle.com.au/product/blink-wired-floodlight-camera-boasts-2-600-lumens-of-brightness-and-hd-live-view","","gadgetstyle techfinds coolgadgets audiophile headphones wirelessaudio amazonalexagadgets"
"Amazon Fire TV Omni QLED Series television takes 4K UHD smart content to a new level","/images/mirrored/Amazon-Fire-TV-Omni-QLED-Series-4K-UHD-Smart-TV-03.jpg","Wearables & Fitness","/images/mirrored/Amazon-Fire-TV-Omni-QLED-Series-4K-UHD-Smart-TV-03.jpg","The Fire TV Omni QLED sits in the mid-range 65- and 75-inch QLED segment, competing directly with the Hisense U6/U8 series, TCL QM8, and Vizio P-Series Quantum X — all of which target buyers who want quantum dot color volume without paying Samsung QN90 or LG QNED money. $799.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #wearabletech #fitnesstracker #smartwatch #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-fire-tv-omni-qled-series-television-takes-4k-uhd-smart-content-to-a-new-l","","gadgetstyle techfinds coolgadgets wearabletech fitnesstracker smartwatch amazonalexagadgets"
"Amazon Alexa Voice Remote Pro comes with remote finder feature so you keep track of it","/images/mirrored/Amazon-Alexa-Voice-Remote-Pro-Fire-TV-Remote-01.jpeg","Smart Home","/images/mirrored/Amazon-Alexa-Voice-Remote-Pro-Fire-TV-Remote-01.jpeg","The Alexa Voice Remote Pro occupies the premium tier of Amazon's own remote lineup, sitting above the standard Alexa Voice Remote (3rd gen) and targeting Fire TV households that have grown frustrated with losing remotes in couch cushions or across rooms. $34.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #smarthome #homeautomation #smarthometech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-alexa-voice-remote-pro-comes-with-remote-finder-feature-so-you-keep-track","","gadgetstyle techfinds coolgadgets smarthome homeautomation smarthometech amazonalexagadgets"
"Amazon Echo Auto 2nd Gen smart car accessory provides intelligent on-the-go assistance","/images/mirrored/Amazon-Echo-Auto-2nd-Gen-smart-car-accessory-01.jpg","Everyday Carry & Accessories","/images/mirrored/Amazon-Echo-Auto-2nd-Gen-smart-car-accessory-01.jpg","The car-mounted smart assistant category is a narrow but genuinely useful one, and the Echo Auto sits at the top of it by default — there's no serious Android Auto or CarPlay alternative that operates purely through a clip-on puck. $54.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-echo-auto-2nd-gen-smart-car-accessory-provides-intelligent-on-the-go-assi","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech amazonalexagadgets"
"Amazon Echo Dot with Clock 2022 version has an updated high-resolution dot matrix display","/images/mirrored/Echo-Dot-with-Clock-01.jpg","Everyday Carry & Accessories","/images/mirrored/Echo-Dot-with-Clock-01.jpg","The fifth-generation Echo Dot with Clock sits in the entry-to-mid tier of Amazon's own smart speaker lineup, slotting above the standard Echo Dot and below the full-sized Echo (4th gen) and Echo Studio. $59.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-echo-dot-with-clock-2022-version-has-an-updated-high-resolution-dot-matri","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech amazonalexagadgets"
"Amazon Echo Studio Gen 2 2022 smart speaker boasts Dolby Atmos spatial audio technology","/images/mirrored/Amazon-Echo-Studio-Gen-2-2022-smart-speaker-01.jpg","Audio & Sound","/images/mirrored/Amazon-Echo-Studio-Gen-2-2022-smart-speaker-01.jpg","The Echo Studio sits at the top of Amazon's speaker lineup — the only first-party Alexa device that attempts to compete in the premium wireless speaker category against hardware like the Sonos Era 300 and Apple HomePod (2nd gen). $199.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #audiophile #headphones #wirelessaudio #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-echo-studio-gen-2-2022-smart-speaker-boasts-dolby-atmos-spatial-audio-tec","","gadgetstyle techfinds coolgadgets audiophile headphones wirelessaudio amazonalexagadgets"
"Amazon Halo Rise smart lamp & alarm clock is a sleep tracker that you don’t have to wear","/images/mirrored/Amazon-Halo-Rise-smart-lamp-and-alarm-clock-01.jpg","Smart Home","/images/mirrored/Amazon-Halo-Rise-smart-lamp-and-alarm-clock-01.jpg","The Halo Rise occupies a specific and genuinely underserved niche: the bedside sleep tracker that doesn't require a wearable. $139.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #smarthome #homeautomation #smarthometech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-halo-rise-smart-lamp-and-alarm-clock-is-a-sleep-tracker-that-you-don-t-ha","","gadgetstyle techfinds coolgadgets smarthome homeautomation smarthometech amazonalexagadgets"
"Amazon Kindle Scribe large eReader works with a pen that actually writes on the screen","/images/mirrored/Amazon-Kindle-Scribe-Large-10-2-Inch-E-Ink-eReader-01.jpg","Everyday Carry & Accessories","/images/mirrored/Amazon-Kindle-Scribe-Large-10-2-Inch-E-Ink-eReader-01.jpg","The Kindle Scribe sits at the top of Amazon's e-reader lineup, occupying the increasingly crowded large-format e-ink writing tablet segment alongside the reMarkable 2, Kobo Elipsa 2E, and Onyx Boox Note Air 3. $339.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #giftideas200400","https://www.gadgetstyle.com.au/product/amazon-kindle-scribe-large-ereader-works-with-a-pen-that-actually-writes-on-the-","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech giftideas200400"
"Amazon Fire HD 8 tablet 2022 release is up to 30% faster than the previous generation","/images/mirrored/Amazon-Fire-HD-8-tablet-2022-01.jpg","Everyday Carry & Accessories","/images/mirrored/Amazon-Fire-HD-8-tablet-2022-01.jpg","The Fire HD 8 occupies a specific and increasingly crowded position: the sub-$100 Android-adjacent tablet aimed at media consumption and light productivity. $99.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-fire-hd-8-tablet-2022-release-is-up-to-30-faster-than-the-previous-genera","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech amazonalexagadgets"
"Amazon All-new Kindle Kids (2022 release) eReader has a high-res display for ages 3–12","/images/mirrored/All-new-Kindle-Kids-2022-release-children-s-eReader-05.jpeg","Everyday Carry & Accessories","/images/mirrored/All-new-Kindle-Kids-2022-release-children-s-eReader-05.jpeg","The Kindle Kids occupies a specific and somewhat narrow lane: it's a purpose-built e-reader aimed at the 3–12 demographic, not a general-purpose tablet stripped of features after the fact. $119.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #gadgetsforkids","https://www.gadgetstyle.com.au/product/amazon-all-new-kindle-kids-2022-release-ereader-has-a-high-res-display-for-ages-","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech gadgetsforkids"
"Amazon All-new Kindle (2022 release) eReader has a 6” 300 ppi high-resolution display","/images/mirrored/Amazon-All-new-Kindle-2022-release-6-Inch-eReader-02.jpeg","Everyday Carry & Accessories","/images/mirrored/Amazon-All-new-Kindle-2022-release-6-Inch-eReader-02.jpeg","The entry-level Kindle slot is one of the most competitive in consumer electronics — a $99 device that has to justify itself against both the $139 Paperwhite and an entire ecosystem of Kobo alternatives. $99.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #giftideas50100","https://www.gadgetstyle.com.au/product/amazon-all-new-kindle-2022-release-ereader-has-a-6-300-ppi-high-resolution-displ","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech giftideas50100"
"Amazon Fire 7 2022 kids tablet has a durable Kid-Proof Case with a built-in stand","/images/mirrored/Amazon-Fire-7-2022-kids-tablet-01.jpg","Everyday Carry & Accessories","/images/mirrored/Amazon-Fire-7-2022-kids-tablet-01.jpg","The Fire 7 Kids sits at the entry point of Amazon's dedicated children's tablet lineup, a tier below the Fire HD 8 Kids and well below the Fire HD 10 Kids. $109.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #gadgetsforkids","https://www.gadgetstyle.com.au/product/amazon-fire-7-2022-kids-tablet-has-a-durable-kid-proof-case-with-a-built-in-stan","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech gadgetsforkids"
"Amazon All-new Fire 7 tablet has a 30% faster quad-core processor & a longer battery life","/images/mirrored/Amazon-All-new-Fire-7-tablet-01.jpg","Everyday Carry & Accessories","/images/mirrored/Amazon-All-new-Fire-7-tablet-01.jpg","The Fire 7 occupies the very bottom of the Android-adjacent tablet market — a category dominated by Amazon's own Fire line, with the iPad mini and Samsung Galaxy Tab A9 sitting several tiers above. $59.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-all-new-fire-7-tablet-has-a-30-faster-quad-core-processor-and-a-longer-ba","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech amazonalexagadgets"
"Amazon eero Pro 6E Wi-Fi router supports 100+ connected devices & covers up to 2,000 sq ft","/images/mirrored/Amazon-eero-Pro-6E-WiFi-router-04.jpg","Everyday Carry & Accessories","/images/mirrored/Amazon-eero-Pro-6E-WiFi-router-04.jpg","The eero Pro 6E sits at the upper end of the consumer mesh node segment, competing directly with the Netgear Orbi 960 series and TP-Link Deco XE75 Pro at a lower price point than either. $299.00. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-eero-pro-6e-wi-fi-router-supports-100-connected-devices-and-covers-up-to-","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech amazonalexagadgets"
"Amazon Basics Smart Switches and Dimmers let you schedule when your lights turn on and off","/images/mirrored/Amazon-Smart-Switches-and-Dimmers-01.jpeg","Smart Home","/images/mirrored/Amazon-Smart-Switches-and-Dimmers-01.jpeg","The Amazon Basics smart switch lineup sits in the budget tier of the Wi-Fi-based in-wall control market — a crowded space anchored by Lutron Caseta, Leviton Decora Smart, and Kasa's EP25/EP35 series. $19.46. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #smarthome #homeautomation #smarthometech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-basics-smart-switches-and-dimmers-let-you-schedule-when-your-lights-turn-","","gadgetstyle techfinds coolgadgets smarthome homeautomation smarthometech amazonalexagadgets"
"Amazon Smart Air Quality Monitor makes it easy to understand what’s in your indoor air","/images/mirrored/Amazon-Smart-Air-Quality-Monitor-01.jpeg","Everyday Carry & Accessories","/images/mirrored/Amazon-Smart-Air-Quality-Monitor-01.jpeg","At $69.99, the Amazon Smart Air Quality Monitor occupies the budget-to-midrange tier of the consumer IAQ segment, sitting below dedicated enthusiast units like the Airthings View Plus ($299) or the IQAir AirVisual Pro ($269) but directly competing with the Govee H5106 and Temtop M10. $69.99. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #edc #everydaycarry #edctech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/amazon-smart-air-quality-monitor-makes-it-easy-to-understand-what-s-in-your-indo","","gadgetstyle techfinds coolgadgets edc everydaycarry edctech amazonalexagadgets"
"Blink Floodlight Cam gives you a totally wireless outdoor HD smart security setup","/images/mirrored/Amazon-Blink-Floodlight-Cam-Wireless-Outdoor-Camera-01.jpg","Outdoor & Adventure Tech","/images/mirrored/Amazon-Blink-Floodlight-Cam-Wireless-Outdoor-Camera-01.jpg","Battery-powered outdoor security cameras occupy a crowded middle tier between wired PoE installs and cheap solar-tethered budget cams. $139.98. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #outdoorgear #adventuretech #hikinggear #amazonalexagadgets","https://www.gadgetstyle.com.au/product/blink-floodlight-cam-gives-you-a-totally-wireless-outdoor-hd-smart-security-setu","","gadgetstyle techfinds coolgadgets outdoorgear adventuretech hikinggear amazonalexagadgets"
"Blink Solar Panel Charging Mount uses the sun’s power to charge the Blink Outdoor","/images/mirrored/Amazon-Blink-Outdoor-Solar-Panel-Charging-Mount-01.jpeg","Smart Home","/images/mirrored/Amazon-Blink-Outdoor-Solar-Panel-Charging-Mount-01.jpeg","The Blink Outdoor solar charging mount occupies a specific niche in the outdoor security camera ecosystem: perpetual-power accessories for wire-free cameras. $129.98. Tap for full review and where to buy. #gadgetstyle #techfinds #coolgadgets #smarthome #homeautomation #smarthometech #amazonalexagadgets","https://www.gadgetstyle.com.au/product/blink-solar-panel-charging-mount-uses-the-sun-s-power-to-charge-the-blink-outdoo","","gadgetstyle techfinds coolgadgets smarthome homeautomation smarthometech amazonalexagadgets"
